"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Fixed O M dollar per kW","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g21185","Biopower","Biopower","","2034","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38385","Biopower","Biopower","","2024","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21217","Biopower","Biopower","","2023","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38422","Biopower","Biopower","","2018","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21190","Biopower","Biopower","","2039","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38390","Biopower","Biopower","","2029","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21222","Biopower","Biopower","","2028","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38427","Biopower","Biopower","","2023","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21195","Biopower","Biopower","","2044","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38395","Biopower","Biopower","","2034","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21227","Biopower","Biopower","","2033","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21200","Biopower","Biopower","","2049","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38400","Biopower","Biopower","","2039","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21232","Biopower","Biopower","","2038","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38373","Biopower","Biopower","","2012","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21205","Biopower","Biopower","","2054","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38405","Biopower","Biopower","","2044","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21237","Biopower","Biopower","","2043","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21242","Biopower","Biopower","","2048","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21178","Biopower","Biopower","","2027","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38378","Biopower","Biopower","","2017","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21210","Biopower","Biopower","","2016","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38410","Biopower","Biopower","","2049","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38415","Biopower","Biopower","","2054","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21247","Biopower","Biopower","","2053","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21183","Biopower","Biopower","","2032","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38383","Biopower","Biopower","","2022","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21215","Biopower","Biopower","","2021","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38420","Biopower","Biopower","","2016","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21188","Biopower","Biopower","","2037","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38388","Biopower","Biopower","","2027","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21220","Biopower","Biopower","","2026","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38425","Biopower","Biopower","","2021","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21193","Biopower","Biopower","","2042","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38393","Biopower","Biopower","","2032","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21225","Biopower","Biopower","","2031","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21198","Biopower","Biopower","","2047","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38398","Biopower","Biopower","","2037","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21230","Biopower","Biopower","","2036","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21203","Biopower","Biopower","","2052","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38403","Biopower","Biopower","","2042","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21235","Biopower","Biopower","","2041","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38376","Biopower","Biopower","","2015","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21208","Biopower","Biopower","","2014","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38408","Biopower","Biopower","","2047","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21240","Biopower","Biopower","","2046","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38413","Biopower","Biopower","","2052","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21245","Biopower","Biopower","","2051","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21181","Biopower","Biopower","","2030","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38381","Biopower","Biopower","","2020","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21213","Biopower","Biopower","","2019","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38418","Biopower","Biopower","","2014","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21186","Biopower","Biopower","","2035","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38386","Biopower","Biopower","","2025","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21218","Biopower","Biopower","","2024","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38423","Biopower","Biopower","","2019","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21191","Biopower","Biopower","","2040","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38391","Biopower","Biopower","","2030","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21223","Biopower","Biopower","","2029","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38428","Biopower","Biopower","","2024","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21196","Biopower","Biopower","","2045","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38396","Biopower","Biopower","","2035","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21228","Biopower","Biopower","","2034","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g21201","Biopower","Biopower","","2050","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g38401","Biopower","Biopower","","2040","","114.3","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
